
🌊 HYBRID GENERATOR v0.8.2 (Mode: scenario)
   Target: 250000 | Offset: 3500000 | Workers: 4

🟠 Pressure: 103% | T0: 759798 | Throttle: 100ms    
🟠 Pressure: 105% | T0: 774695 | Throttle: 100ms    
🟠 Pressure: 107% | T0: 784663 | Throttle: 100ms    
🟠 Pressure: 108% | T0: 794656 | Throttle: 100ms    
🟠 Pressure: 109% | T0: 803644 | Throttle: 100ms    
🔴 Pressure: 111% | T0: 812619 | Throttle: 1000ms    
🔴 Pressure: 111% | T0: 814619 | Throttle: 1000ms    
🔴 Pressure: 111% | T0: 814619 | Throttle: 1000ms    
🔴 Pressure: 111% | T0: 816599 | Throttle: 1000ms    
🔴 Pressure: 111% | T0: 816504 | Throttle: 1000ms    
🔴 Pressure: 111% | T0: 818392 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 820290 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 820185 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 822182 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 822182 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 824182 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 824180 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 826180 | Throttle: 1000ms    
🔴 Pressure: 112% | T0: 826180 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 828149 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 828053 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 829953 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 829851 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 831743 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 831643 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 833543 | Throttle: 1000ms    
🔴 Pressure: 113% | T0: 833439 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 835370 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 835370 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 837370 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 837360 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 839280 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 839222 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 841112 | Throttle: 1000ms    
🔴 Pressure: 114% | T0: 841011 | Throttle: 1000ms    
🔴 Pressure: 115% | T0: 842907 | Throttle: 1000ms    
🔴 Pressure: 115% | T0: 842799 | Throttle: 1000ms    
🔴 Pressure: 115% | T0: 844697 | Throttle: 1000ms    
🔴 Pressure: 115% | T0: 846596 | Throttle: 1000ms    
🔴 Pressure: 115% | T0: 846506 | Throttle: 1000ms    
🔴 Pressure: 115% | T0: 848500 | Throttle: 1000ms    
🔴 Pressure: 115% | T0: 848500 | Throttle: 1000ms    
🔴 Pressure: 116% | T0: 850461 | Throttle: 1000ms    
🔴 Pressure: 116% | T0: 850349 | Throttle: 1000ms    
