timestamp,runtime_sec,total_biomass,t0,t1,t2,t3,t4,deep_archive,lambda,phi_diff
2026-02-11T01:04:37+01:00,4120,1681503,815722,571522,294259,0,0,0,3.140280,0.9174
2026-02-11T01:04:42+01:00,4125,1683502,817434,571520,294548,0,0,0,3.168351,0.9189
2026-02-11T01:04:47+01:00,4130,1685502,819114,571520,294868,0,0,0,3.168351,0.9203
2026-02-11T01:04:52+01:00,4135,1687502,820834,571521,295147,0,0,0,3.168351,0.9218
2026-02-11T01:04:57+01:00,4140,1689503,822550,571521,295432,0,0,0,3.168351,0.9232
2026-02-11T01:05:02+01:00,4145,1691502,824267,571518,295717,0,0,0,3.201557,0.9247
2026-02-11T01:05:07+01:00,4150,1693502,826013,571518,295971,0,0,0,3.201557,0.9261
2026-02-11T01:05:12+01:00,4155,1695502,827755,571518,296229,0,0,0,3.201557,0.9276
2026-02-11T01:05:17+01:00,4160,1697502,829448,571517,296537,0,0,0,3.229568,0.9290
2026-02-11T01:05:22+01:00,4165,1699503,831276,571517,296710,0,0,0,3.229568,0.9305
2026-02-11T01:05:27+01:00,4170,1701502,832968,571518,297016,0,0,0,3.229568,0.9319
2026-02-11T01:05:32+01:00,4175,1703503,834644,571519,297340,0,0,0,3.229568,0.9333
2026-02-11T01:05:37+01:00,4180,1705503,836314,571512,297677,0,0,0,3.262764,0.9347
2026-02-11T01:05:42+01:00,4185,1707503,837956,571516,298031,0,0,0,3.262764,0.9360
2026-02-11T01:05:47+01:00,4190,1709502,839621,571516,298365,0,0,0,3.262764,0.9374
2026-02-11T01:05:52+01:00,4195,1711503,841287,571513,298703,0,0,0,3.288266,0.9387
2026-02-11T01:05:57+01:00,4200,1713507,842749,571521,299237,0,0,0,3.288266,0.9399
2026-02-11T01:06:02+01:00,4205,1715507,843735,571523,300249,0,0,0,3.303553,0.9407
2026-02-11T01:06:07+01:00,4210,1717506,844725,571523,301258,0,0,0,3.308580,0.9415
2026-02-11T01:06:12+01:00,4215,1719506,845703,571525,302278,0,0,0,3.313678,0.9422
2026-02-11T01:06:17+01:00,4220,1721506,846687,571524,303295,0,0,0,3.318782,0.9430
2026-02-11T01:06:22+01:00,4225,1723508,847670,571524,304314,0,0,0,3.323884,0.9438
2026-02-11T01:06:27+01:00,4230,1725507,848661,571524,305322,0,0,0,3.328984,0.9446
2026-02-11T01:06:32+01:00,4235,1727507,849669,571526,306312,0,0,0,3.334087,0.9454
2026-02-11T01:06:37+01:00,4240,1729507,850661,571523,307323,0,0,0,3.339187,0.9462
2026-02-11T01:06:42+01:00,4245,1731508,851642,571523,308343,0,0,0,3.344290,0.9470
2026-02-11T01:06:47+01:00,4250,1733507,852629,571520,309358,0,0,0,3.349392,0.9477
2026-02-11T01:06:52+01:00,4255,1735508,853623,571520,310365,0,0,0,3.354496,0.9485
2026-02-11T01:06:57+01:00,4260,1737506,854599,571519,311388,0,0,0,3.359596,0.9493
2026-02-11T01:07:02+01:00,4265,1739506,855594,571518,312394,0,0,0,3.364699,0.9501
2026-02-11T01:07:07+01:00,4270,1741507,856578,571518,313411,0,0,0,3.369798,0.9508
2026-02-11T01:07:12+01:00,4275,1743507,857566,571517,314424,0,0,0,3.374903,0.9516
2026-02-11T01:07:17+01:00,4280,1745507,858562,571518,315427,0,0,0,3.380004,0.9524
2026-02-11T01:07:22+01:00,4285,1747507,859567,571518,316422,0,0,0,3.385105,0.9531
2026-02-11T01:07:27+01:00,4290,1749507,860559,571517,317431,0,0,0,3.390205,0.9539
2026-02-11T01:07:32+01:00,4295,1751507,861566,571516,318425,0,0,0,3.395309,0.9547
2026-02-11T01:07:37+01:00,4300,1753507,862568,571514,319425,0,0,0,3.400409,0.9555
2026-02-11T01:07:42+01:00,4305,1755507,863562,571516,320429,0,0,0,3.405510,0.9562
2026-02-11T01:07:47+01:00,4310,1757509,864575,571515,321419,0,0,0,3.410615,0.9570
2026-02-11T01:07:52+01:00,4315,1759507,865568,571513,322426,0,0,0,3.415713,0.9578
2026-02-11T01:07:57+01:00,4320,1761507,866543,571514,323450,0,0,0,3.420818,0.9585
2026-02-11T01:08:02+01:00,4325,1763507,867531,571508,324468,0,0,0,3.425923,0.9593
2026-02-11T01:08:07+01:00,4330,1765508,868519,571506,325483,0,0,0,3.431022,0.9600
2026-02-11T01:08:12+01:00,4335,1767508,869515,571504,326489,0,0,0,3.436125,0.9608
2026-02-11T01:08:17+01:00,4340,1769508,870511,571504,327493,0,0,0,3.441225,0.9615
2026-02-11T01:08:22+01:00,4345,1771506,871512,571501,328493,0,0,0,3.446327,0.9623
2026-02-11T01:08:27+01:00,4350,1773506,872507,571500,329499,0,0,0,3.451428,0.9630
2026-02-11T01:08:32+01:00,4355,1775508,873832,571498,330178,0,0,0,3.456531,0.9640
2026-02-11T01:08:37+01:00,4360,1777506,874835,571497,331174,0,0,0,3.461599,0.9648
2026-02-11T01:08:42+01:00,4365,1779508,875842,571496,332170,0,0,0,3.466734,0.9655
2026-02-11T01:08:47+01:00,4370,1781508,876805,571497,333206,0,0,0,3.471836,0.9662
2026-02-11T01:08:52+01:00,4375,1783509,877765,571495,334249,0,0,0,3.476945,0.9670
2026-02-11T01:08:57+01:00,4380,1785506,878755,571494,335257,0,0,0,3.482042,0.9677
2026-02-11T01:09:02+01:00,4385,1787508,879752,571495,336261,0,0,0,3.487145,0.9684
2026-02-11T01:09:07+01:00,4390,1789507,880750,571494,337263,0,0,0,3.492244,0.9692
2026-02-11T01:09:12+01:00,4395,1791507,881742,571493,338272,0,0,0,3.497346,0.9699
2026-02-11T01:09:17+01:00,4400,1793504,883303,571491,338710,0,0,0,3.502444,0.9710
2026-02-11T01:09:22+01:00,4405,1795503,885034,571490,338979,0,0,0,3.502444,0.9723
2026-02-11T01:09:27+01:00,4410,1797504,886743,571493,339268,0,0,0,3.502444,0.9735
2026-02-11T01:09:32+01:00,4415,1799502,848487,611463,339552,0,0,0,3.530581,0.8974
2026-02-11T01:09:37+01:00,4420,1801502,850240,611463,339799,0,0,0,3.530581,0.8989
2026-02-11T01:09:42+01:00,4425,1803502,851995,611466,340041,0,0,0,3.530581,0.9003
2026-02-11T01:09:47+01:00,4430,1805503,853713,611466,340324,0,0,0,3.530581,0.9018
2026-02-11T01:09:52+01:00,4435,1807503,855442,611462,340599,0,0,0,3.358300,0.9032
2026-02-11T01:09:57+01:00,4440,1809503,857147,611462,340894,0,0,0,3.358300,0.9047
2026-02-11T01:10:02+01:00,4445,1811502,858886,611464,341152,0,0,0,3.358300,0.9061
2026-02-11T01:10:07+01:00,4450,1813502,860586,611463,341453,0,0,0,3.358300,0.9075
2026-02-11T01:10:12+01:00,4455,1815504,862259,611459,341786,0,0,0,3.395446,0.9089
2026-02-11T01:10:17+01:00,4460,1817502,863933,611460,342109,0,0,0,3.395446,0.9103
2026-02-11T01:10:22+01:00,4465,1819503,865607,611461,342435,0,0,0,3.395446,0.9116
2026-02-11T01:10:27+01:00,4470,1821503,867288,611457,342758,0,0,0,3.420903,0.9130
2026-02-11T01:10:32+01:00,4475,1823502,869106,611457,342939,0,0,0,3.420903,0.9145
2026-02-11T01:10:37+01:00,4480,1825503,870862,611462,343179,0,0,0,3.420903,0.9159
2026-02-11T01:10:42+01:00,4485,1827503,872520,611461,343522,0,0,0,3.420903,0.9172
2026-02-11T01:10:47+01:00,4490,1829503,874180,611457,343866,0,0,0,3.456650,0.9186
2026-02-11T01:10:52+01:00,4495,1831508,875787,611460,344261,0,0,0,3.456650,0.9199
2026-02-11T01:10:57+01:00,4500,1833507,876772,611457,345278,0,0,0,3.471883,0.9206
2026-02-11T01:11:02+01:00,4505,1835508,877769,611455,346284,0,0,0,3.476939,0.9214
2026-02-11T01:11:07+01:00,4510,1837508,878778,611450,347280,0,0,0,3.482039,0.9222
2026-02-11T01:11:12+01:00,4515,1839508,879763,611451,348294,0,0,0,3.487143,0.9230
2026-02-11T01:11:17+01:00,4520,1841507,880743,611450,349314,0,0,0,3.492246,0.9238
2026-02-11T01:11:22+01:00,4525,1843508,881738,611447,350323,0,0,0,3.497346,0.9246
2026-02-11T01:11:27+01:00,4530,1845507,882709,611445,351353,0,0,0,3.502449,0.9253
2026-02-11T01:11:32+01:00,4535,1847507,843781,651328,352398,0,0,0,3.507555,0.8461
2026-02-11T01:11:37+01:00,4540,1849507,844771,651326,353410,0,0,0,3.303463,0.8470
2026-02-11T01:11:42+01:00,4545,1851504,845826,651324,354354,0,0,0,3.313672,0.8480
2026-02-11T01:11:47+01:00,4550,1853505,846809,651323,355373,0,0,0,3.318777,0.8489
2026-02-11T01:11:52+01:00,4555,1855508,847807,651325,356376,0,0,0,3.323883,0.8498
2026-02-11T01:11:57+01:00,4560,1857507,848783,651322,357402,0,0,0,3.328985,0.8507
2026-02-11T01:12:02+01:00,4565,1859507,849754,651320,358433,0,0,0,3.334089,0.8516
2026-02-11T01:12:07+01:00,4570,1861507,850737,651320,359450,0,0,0,3.339189,0.8524
2026-02-11T01:12:12+01:00,4575,1863507,851713,651319,360475,0,0,0,3.344293,0.8533
2026-02-11T01:12:17+01:00,4580,1865507,852714,651315,361478,0,0,0,3.349392,0.8542
2026-02-11T01:12:22+01:00,4585,1867507,853735,651314,362458,0,0,0,3.354493,0.8551
2026-02-11T01:12:27+01:00,4590,1869508,854736,651314,363458,0,0,0,3.359593,0.8560
2026-02-11T01:12:32+01:00,4595,1871509,855731,651317,364461,0,0,0,3.364695,0.8569
2026-02-11T01:12:37+01:00,4600,1873509,856741,651316,365452,0,0,0,3.369798,0.8578
2026-02-11T01:12:42+01:00,4605,1875508,857739,651313,366456,0,0,0,3.374900,0.8587
2026-02-11T01:12:47+01:00,4610,1877505,858732,651312,367461,0,0,0,3.380002,0.8596
2026-02-11T01:12:52+01:00,4615,1879507,859711,651312,368484,0,0,0,3.385106,0.8604
2026-02-11T01:12:57+01:00,4620,1881507,860711,651307,369489,0,0,0,3.390206,0.8613
2026-02-11T01:13:02+01:00,4625,1883509,861709,651307,370493,0,0,0,3.395310,0.8622
2026-02-11T01:13:07+01:00,4630,1885507,862711,651307,371489,0,0,0,3.400411,0.8631
2026-02-11T01:13:12+01:00,4635,1887508,863699,651307,372502,0,0,0,3.405511,0.8639
2026-02-11T01:13:17+01:00,4640,1889506,864697,651305,373504,0,0,0,3.410614,0.8648
2026-02-11T01:13:22+01:00,4645,1891507,865702,651306,374499,0,0,0,3.415715,0.8657
2026-02-11T01:13:27+01:00,4650,1893508,866717,651307,375484,0,0,0,3.420818,0.8666
2026-02-11T01:13:32+01:00,4655,1895507,867703,651302,376502,0,0,0,3.425918,0.8674
2026-02-11T01:13:37+01:00,4660,1897507,868681,651300,377526,0,0,0,3.431022,0.8683
2026-02-11T01:13:42+01:00,4665,1899502,869674,651299,378529,0,0,0,3.436126,0.8691
2026-02-11T01:13:47+01:00,4670,1900508,869788,651296,379424,0,0,0,3.441209,0.8692
2026-02-11T01:13:52+01:00,4675,1902506,870904,651294,380308,0,0,0,3.446312,0.8702
2026-02-11T01:13:57+01:00,4680,1904507,871893,651290,381324,0,0,0,3.451431,0.8711
2026-02-11T01:14:02+01:00,4685,1906507,872855,651292,382360,0,0,0,3.456535,0.8719
2026-02-11T01:14:07+01:00,4690,1908504,873926,651292,383286,0,0,0,3.461637,0.8728
2026-02-11T01:14:12+01:00,4695,1910504,875661,651292,383551,0,0,0,3.461637,0.8743
2026-02-11T01:14:17+01:00,4700,1912504,877376,651289,383839,0,0,0,3.476985,0.8757
2026-02-11T01:14:22+01:00,4705,1914003,878601,651291,384111,0,0,0,3.476985,0.8768
2026-02-11T01:14:27+01:00,4710,1916004,880297,651291,384416,0,0,0,3.476985,0.8782
2026-02-11T01:14:32+01:00,4715,1918002,881983,651288,384731,0,0,0,3.505085,0.8796
2026-02-11T01:14:37+01:00,4720,1920003,883640,651292,385071,0,0,0,3.505085,0.8810
2026-02-11T01:14:42+01:00,4725,1922003,885291,651291,385421,0,0,0,3.505085,0.8824
2026-02-11T01:14:47+01:00,4730,1924002,846979,691247,385776,0,0,0,3.528030,0.8019
2026-02-11T01:14:52+01:00,4735,1926003,848652,691250,386101,0,0,0,3.528030,0.8035
2026-02-11T01:14:57+01:00,4740,1928007,849866,691239,386902,0,0,0,3.336540,0.8047
2026-02-11T01:15:02+01:00,4745,1930008,850864,691239,387905,0,0,0,3.344289,0.8056
2026-02-11T01:15:07+01:00,4750,1932008,851874,691241,388893,0,0,0,3.349391,0.8066
2026-02-11T01:15:12+01:00,4755,1934007,852864,691238,389905,0,0,0,3.354494,0.8075
2026-02-11T01:15:17+01:00,4760,1936008,853861,691236,390911,0,0,0,3.359593,0.8085
2026-02-11T01:15:22+01:00,4765,1938008,854851,691237,391920,0,0,0,3.364699,0.8094
2026-02-11T01:15:27+01:00,4770,1940006,855834,691237,392935,0,0,0,3.369800,0.8104
2026-02-11T01:15:32+01:00,4775,1942008,856859,691236,393913,0,0,0,3.374900,0.8113
2026-02-11T01:15:37+01:00,4780,1944007,857883,691234,394890,0,0,0,3.380000,0.8123
2026-02-11T01:15:42+01:00,4785,1946006,859057,691244,395705,0,0,0,3.380000,0.8134
2026-02-11T01:15:47+01:00,4790,1948007,860056,691243,396708,0,0,0,3.390296,0.8143
2026-02-11T01:15:52+01:00,4795,1950002,861450,691241,397311,0,0,0,3.395309,0.8156
2026-02-11T01:15:57+01:00,4800,1952003,863164,691241,397598,0,0,0,3.395309,0.8172
2026-02-11T01:16:02+01:00,4805,1954003,864857,691238,397908,0,0,0,3.415798,0.8188
2026-02-11T01:16:07+01:00,4810,1956002,866571,691239,398192,0,0,0,3.415798,0.8204
2026-02-11T01:16:12+01:00,4815,1958003,868286,691240,398477,0,0,0,3.415798,0.8219
2026-02-11T01:16:17+01:00,4820,1960003,869996,691237,398770,0,0,0,3.443858,0.8235
2026-02-11T01:16:22+01:00,4825,1962002,871701,691241,399060,0,0,0,3.443858,0.8251
2026-02-11T01:16:27+01:00,4830,1964002,873408,691241,399353,0,0,0,3.443858,0.8266
2026-02-11T01:16:32+01:00,4835,1966002,875154,691241,399607,0,0,0,3.443858,0.8282
2026-02-11T01:16:37+01:00,4840,1968003,876856,691239,399908,0,0,0,3.477051,0.8297
2026-02-11T01:16:42+01:00,4845,1970002,878535,691241,400226,0,0,0,3.477051,0.8312
2026-02-11T01:16:47+01:00,4850,1972003,880232,691241,400530,0,0,0,3.477051,0.8327
2026-02-11T01:16:52+01:00,4855,1974004,881920,691238,400846,0,0,0,3.502523,0.8342
2026-02-11T01:16:57+01:00,4860,1976003,883600,691239,401164,0,0,0,3.502523,0.8357
2026-02-11T01:17:02+01:00,4865,1978003,885281,691239,401483,0,0,0,3.502523,0.8372
2026-02-11T01:17:07+01:00,4870,1980003,846976,731199,401828,0,0,0,3.528040,0.7547
2026-02-11T01:17:12+01:00,4875,1982004,848628,731202,402174,0,0,0,3.528040,0.7564
2026-02-11T01:17:17+01:00,4880,1984003,850291,731202,402510,0,0,0,3.528040,0.7581
2026-02-11T01:17:22+01:00,4885,1986003,851962,731199,402842,0,0,0,3.347683,0.7598
2026-02-11T01:17:27+01:00,4890,1988006,853333,731200,403473,0,0,0,3.347683,0.7612
2026-02-11T01:17:32+01:00,4895,1990008,854305,731202,404501,0,0,0,3.364842,0.7621
2026-02-11T01:17:37+01:00,4900,1992002,855307,731202,405493,0,0,0,3.369802,0.7631
2026-02-11T01:17:42+01:00,4905,1994008,856727,731201,406080,0,0,0,3.374859,0.7646
2026-02-11T01:17:47+01:00,4910,1996009,857721,731201,407087,0,0,0,3.380003,0.7655
2026-02-11T01:17:52+01:00,4915,1998006,858716,731196,408094,0,0,0,3.385104,0.7665
2026-02-11T01:17:57+01:00,4920,2000007,859697,731195,409115,0,0,0,3.390209,0.7675
2026-02-11T01:18:02+01:00,4925,2002008,860700,731194,410114,0,0,0,3.395307,0.7685
2026-02-11T01:18:07+01:00,4930,2004007,861688,731193,411126,0,0,0,3.400411,0.7695
2026-02-11T01:18:12+01:00,4935,2006008,862686,731191,412131,0,0,0,3.405512,0.7705
2026-02-11T01:18:17+01:00,4940,2008006,863668,731190,413148,0,0,0,3.410615,0.7714
2026-02-11T01:18:22+01:00,4945,2010008,864669,731189,414150,0,0,0,3.415716,0.7724
2026-02-11T01:18:27+01:00,4950,2012008,865668,731187,415153,0,0,0,3.420817,0.7734
2026-02-11T01:18:32+01:00,4955,2014007,866651,731187,416169,0,0,0,3.425920,0.7743
2026-02-11T01:18:37+01:00,4960,2016007,867654,731184,417169,0,0,0,3.431022,0.7753
2026-02-11T01:18:42+01:00,4965,2018008,868662,731180,418166,0,0,0,3.436122,0.7763
2026-02-11T01:18:47+01:00,4970,2020008,869680,731180,419148,0,0,0,3.441222,0.7773
2026-02-11T01:18:52+01:00,4975,2022008,870680,731179,420149,0,0,0,3.446326,0.7783
2026-02-11T01:18:57+01:00,4980,2024006,871654,731176,421176,0,0,0,3.451431,0.7792
2026-02-11T01:19:02+01:00,4985,2026007,872646,731175,422186,0,0,0,3.456533,0.7802
2026-02-11T01:19:07+01:00,4990,2028008,873635,731175,423198,0,0,0,3.461635,0.7811
2026-02-11T01:19:12+01:00,4995,2030008,874789,731170,424049,0,0,0,3.466716,0.7822
2026-02-11T01:19:17+01:00,5000,2032009,875809,731165,425035,0,0,0,3.471832,0.7832
2026-02-11T01:19:22+01:00,5005,2034009,876807,731162,426040,0,0,0,3.476940,0.7841
2026-02-11T01:19:27+01:00,5010,2036008,877763,731160,427085,0,0,0,3.482043,0.7851
2026-02-11T01:19:32+01:00,5015,2038007,878737,731161,428109,0,0,0,3.487147,0.7860
2026-02-11T01:19:37+01:00,5020,2040002,879778,731159,429065,0,0,0,3.492243,0.7870
2026-02-11T01:19:42+01:00,5025,2041502,881196,731159,429147,0,0,0,3.492243,0.7883
2026-02-11T01:19:47+01:00,5030,2043503,882942,731159,429402,0,0,0,3.492243,0.7899
2026-02-11T01:19:52+01:00,5035,2045503,884572,731157,429774,0,0,0,3.492243,0.7915
2026-02-11T01:19:57+01:00,5040,2047504,846186,771111,430207,0,0,0,3.522956,0.7068
2026-02-11T01:20:02+01:00,5045,2049504,847740,771111,430653,0,0,0,3.522956,0.7084
2026-02-11T01:20:07+01:00,5050,2051503,849323,771111,431069,0,0,0,3.336987,0.7101
2026-02-11T01:20:12+01:00,5055,2053504,850910,771111,431483,0,0,0,3.336987,0.7118
2026-02-11T01:20:17+01:00,5060,2055504,852454,771105,431945,0,0,0,3.354531,0.7135
2026-02-11T01:20:22+01:00,5065,2057505,854003,771110,432392,0,0,0,3.354531,0.7151
2026-02-11T01:20:27+01:00,5070,2059503,855589,771109,432805,0,0,0,3.354531,0.7168
2026-02-11T01:20:32+01:00,5075,2061503,857180,771108,433215,0,0,0,3.375002,0.7184
2026-02-11T01:20:37+01:00,5080,2063503,858752,771108,433643,0,0,0,3.375002,0.7201
2026-02-11T01:20:42+01:00,5085,2065503,860328,771108,434067,0,0,0,3.395396,0.7217
2026-02-11T01:20:47+01:00,5090,2067504,861862,771109,434533,0,0,0,3.395396,0.7233
2026-02-11T01:20:52+01:00,5095,2069504,863442,771104,434958,0,0,0,3.410658,0.7250
2026-02-11T01:20:57+01:00,5100,2071503,864981,771107,435415,0,0,0,3.410658,0.7266
2026-02-11T01:21:02+01:00,5105,2073506,866555,771108,435843,0,0,0,3.410658,0.7282
2026-02-11T01:21:07+01:00,5110,2075504,868066,771108,436330,0,0,0,3.428548,0.7297
2026-02-11T01:21:12+01:00,5115,2077505,869572,771108,436825,0,0,0,3.428548,0.7313
2026-02-11T01:21:17+01:00,5120,2079504,871061,771105,437338,0,0,0,3.443840,0.7328
2026-02-11T01:21:22+01:00,5125,2081505,872568,771105,437832,0,0,0,3.443840,0.7343
2026-02-11T01:21:27+01:00,5130,2083503,874133,771105,438265,0,0,0,3.459149,0.7359
2026-02-11T01:21:32+01:00,5135,2085507,875524,771105,438878,0,0,0,3.459149,0.7373
2026-02-11T01:21:37+01:00,5140,2087509,876532,771103,439874,0,0,0,3.471881,0.7383
2026-02-11T01:21:42+01:00,5145,2089506,877542,771099,440865,0,0,0,3.476937,0.7393
2026-02-11T01:21:47+01:00,5150,2091507,878548,771098,441861,0,0,0,3.482038,0.7403
2026-02-11T01:21:52+01:00,5155,2093505,879550,771097,442858,0,0,0,3.489760,0.7413
2026-02-11T01:21:57+01:00,5160,2095509,880560,771095,443854,0,0,0,3.492176,0.7423
2026-02-11T01:22:02+01:00,5165,2097507,881547,771094,444866,0,0,0,3.499963,0.7433
2026-02-11T01:22:07+01:00,5170,2099507,882532,771094,445881,0,0,0,3.502380,0.7443
2026-02-11T01:22:12+01:00,5175,2101509,843607,810974,446928,0,0,0,3.507551,0.6567
2026-02-11T01:22:17+01:00,5180,2103508,844585,810977,447946,0,0,0,3.306057,0.6578
2026-02-11T01:22:22+01:00,5185,2105507,845581,810975,448951,0,0,0,3.316231,0.6590
2026-02-11T01:22:27+01:00,5190,2107508,846580,810972,449956,0,0,0,3.321330,0.6601
2026-02-11T01:22:32+01:00,5195,2109507,847582,810971,450954,0,0,0,3.326433,0.6612
2026-02-11T01:22:37+01:00,5200,2111508,848606,810969,451933,0,0,0,3.331533,0.6624
2026-02-11T01:22:42+01:00,5205,2113507,849649,810969,452889,0,0,0,3.336633,0.6636
2026-02-11T01:22:47+01:00,5210,2115508,850639,810966,453903,0,0,0,3.341733,0.6647
2026-02-11T01:22:52+01:00,5215,2117506,851640,810963,454903,0,0,0,3.346841,0.6658
2026-02-11T01:22:57+01:00,5220,2119508,852638,810962,455908,0,0,0,3.351943,0.6669
2026-02-11T01:23:02+01:00,5225,2121507,853651,810960,456896,0,0,0,3.357044,0.6680
2026-02-11T01:23:07+01:00,5230,2123507,854669,810959,457879,0,0,0,3.362142,0.6692
2026-02-11T01:23:12+01:00,5235,2125509,855671,810957,458881,0,0,0,3.367246,0.6703
2026-02-11T01:23:17+01:00,5240,2127508,856665,810957,459886,0,0,0,3.372350,0.6714
2026-02-11T01:23:22+01:00,5245,2129508,857669,810955,460884,0,0,0,3.377451,0.6725
2026-02-11T01:23:27+01:00,5250,2131507,858672,810952,461883,0,0,0,3.382552,0.6736
2026-02-11T01:23:32+01:00,5255,2133508,859672,810952,462884,0,0,0,3.387655,0.6747
2026-02-11T01:23:37+01:00,5260,2135509,860648,810949,463912,0,0,0,3.392758,0.6758
2026-02-11T01:23:42+01:00,5265,2137508,861629,810947,464932,0,0,0,3.397863,0.6769
2026-02-11T01:23:47+01:00,5270,2139507,862612,810945,465950,0,0,0,3.402962,0.6779
2026-02-11T01:23:52+01:00,5275,2141508,863592,810946,466970,0,0,0,3.408065,0.6790
2026-02-11T01:23:57+01:00,5280,2143507,864597,810944,467966,0,0,0,3.413167,0.6801
2026-02-11T01:24:02+01:00,5285,2145507,865615,810943,468949,0,0,0,3.418265,0.6812
2026-02-11T01:24:07+01:00,5290,2147508,866615,810940,469953,0,0,0,3.423367,0.6823
2026-02-11T01:24:12+01:00,5295,2149508,867607,810937,470964,0,0,0,3.428471,0.6834
2026-02-11T01:24:17+01:00,5300,2151507,868623,810936,471948,0,0,0,3.433572,0.6844
2026-02-11T01:24:22+01:00,5305,2153508,869644,810934,472930,0,0,0,3.438672,0.6855
2026-02-11T01:24:27+01:00,5310,2155507,870641,810931,473935,0,0,0,3.443773,0.6866
2026-02-11T01:24:32+01:00,5315,2157509,871635,810930,474944,0,0,0,3.448879,0.6877
2026-02-11T01:24:37+01:00,5320,2159501,872722,810928,475851,0,0,0,3.453980,0.6888
2026-02-11T01:24:42+01:00,5325,2161508,874107,810926,476475,0,0,0,3.466828,0.6903
2026-02-11T01:24:47+01:00,5330,2163509,875127,810924,477458,0,0,0,3.471835,0.6914
2026-02-11T01:24:52+01:00,5335,2165506,876145,810923,478438,0,0,0,3.476936,0.6925
2026-02-11T01:24:57+01:00,5340,2167507,877127,810923,479457,0,0,0,3.482040,0.6935
2026-02-11T01:25:02+01:00,5345,2169503,878347,810920,480236,0,0,0,3.487141,0.6948
2026-02-11T01:25:07+01:00,5350,2171503,880075,810920,480508,0,0,0,3.487141,0.6966
2026-02-11T01:25:12+01:00,5355,2173503,881786,810920,480797,0,0,0,3.487141,0.6984
2026-02-11T01:25:17+01:00,5360,2175503,883503,810922,481078,0,0,0,3.487141,0.7002
2026-02-11T01:25:22+01:00,5365,2177502,845253,850890,481359,0,0,0,3.512716,0.6114
2026-02-11T01:25:27+01:00,5370,2179504,846988,850891,481625,0,0,0,3.512716,0.6134
2026-02-11T01:25:32+01:00,5375,2181505,848724,850891,481890,0,0,0,3.512716,0.6155
2026-02-11T01:25:37+01:00,5380,2183503,850423,850891,482189,0,0,0,3.342924,0.6175
2026-02-11T01:25:42+01:00,5385,2185503,852135,850891,482477,0,0,0,3.342924,0.6195
2026-02-11T01:25:47+01:00,5390,2187502,853878,850890,482734,0,0,0,3.342924,0.6215
2026-02-11T01:25:52+01:00,5395,2189503,855597,850893,483013,0,0,0,3.342924,0.6235
2026-02-11T01:25:57+01:00,5400,2191504,857320,850892,483201,91,0,0,3.374989,0.6255
2026-02-11T01:26:02+01:00,5405,2193504,859036,850892,483203,171,202,0,3.374989,0.6275
2026-02-11T01:26:07+01:00,5410,2195503,860708,850892,483447,0,456,0,3.374989,0.6294
2026-02-11T01:26:12+01:00,5415,2197502,862393,850891,483762,0,456,0,3.405619,0.6314
2026-02-11T01:26:17+01:00,5420,2199503,864036,850891,484120,0,456,0,3.405619,0.6332
2026-02-11T01:26:22+01:00,5425,2201504,865689,850892,484467,0,456,0,3.405619,0.6351
2026-02-11T01:26:27+01:00,5430,2203504,867346,850891,484811,0,456,0,3.431120,0.6370
2026-02-11T01:26:32+01:00,5435,2205504,869029,850890,485128,0,146,311,3.431120,0.6389
2026-02-11T01:26:37+01:00,5440,2207503,870695,850890,485462,0,0,456,3.431120,0.6408
2026-02-11T01:26:42+01:00,5445,2209504,872432,850891,485725,0,0,456,3.456605,0.6427
2026-02-11T01:26:47+01:00,5450,2211503,874118,850890,486039,0,0,456,3.456605,0.6446
2026-02-11T01:26:52+01:00,5455,2213503,875790,850890,486367,0,0,456,3.456605,0.6465
2026-02-11T01:26:57+01:00,5460,2215503,877474,850885,486688,0,0,456,3.482120,0.6483
2026-02-11T01:27:02+01:00,5465,2217505,879123,850886,487040,0,0,456,3.482120,0.6502
2026-02-11T01:27:07+01:00,5470,2219503,880784,850885,487378,0,0,456,3.482120,0.6520
2026-02-11T01:27:12+01:00,5475,2221504,842474,890863,487602,99,10,456,3.507647,0.5606
2026-02-11T01:27:17+01:00,5480,2223508,844040,890862,487668,218,264,456,3.507647,0.5626
2026-02-11T01:27:22+01:00,5485,2225509,845028,890862,488681,0,482,456,3.315672,0.5638
2026-02-11T01:27:27+01:00,5490,2227506,846016,890860,489692,0,482,456,3.323883,0.5650
2026-02-11T01:27:32+01:00,5495,2229508,846993,890862,490715,0,482,456,3.326366,0.5662
2026-02-11T01:27:37+01:00,5500,2231509,847992,890861,491718,0,104,834,3.331536,0.5675
2026-02-11T01:27:42+01:00,5505,2233507,848978,890861,492730,0,0,938,3.336637,0.5687
2026-02-11T01:27:47+01:00,5510,2235509,849976,890858,493737,0,0,938,3.341738,0.5699
2026-02-11T01:27:52+01:00,5515,2237507,850970,890857,494742,0,0,938,3.346841,0.5712
2026-02-11T01:27:57+01:00,5520,2239507,851974,890856,495739,0,0,938,3.351942,0.5724
2026-02-11T01:28:02+01:00,5525,2241508,852974,890857,496739,0,0,938,3.354425,0.5736
2026-02-11T01:28:07+01:00,5530,2243508,853960,890853,497757,0,0,938,3.359595,0.5748
2026-02-11T01:28:12+01:00,5535,2245508,854956,890851,498763,0,0,938,3.364697,0.5760
